row_id,language,language_name,review_date,created_at,updated_at,created_ms,updated_ms,recommended,eventually_edited,playtime_hours
1708,3,Spanish,2024-04-22,2024-04-22 06:09:00,2024-04-22 06:09:00,2029385340000,2029385340000,1,0,301
1709,3,Spanish,2024-04-22,2024-04-22 08:09:00,2024-04-22 08:09:00,2029392540000,2029392540000,1,0,312
1710,3,Spanish,2024-04-22,2024-04-22 10:09:00,2024-04-22 10:09:00,2029399740000,2029399740000,1,0,323
1711,3,Spanish,2024-04-22,2024-04-22 12:09:00,2024-04-22 12:09:00,2029406940000,2029406940000,1,0,334
1712,3,Spanish,2024-04-22,2024-04-22 14:09:00,2024-04-22 14:09:00,2029414140000,2029414140000,1,0,345
1713,3,Spanish,2024-04-22,2024-04-22 16:09:00,2024-04-22 16:09:00,2029421340000,2029421340000,1,0,356
1714,3,Spanish,2024-04-22,2024-04-22 18:09:00,2024-04-23 21:09:00,2029428540000,2029525740000,0,1,367
1715,3,Spanish,2024-04-22,2024-04-22 20:09:00,2024-04-22 20:09:00,2029435740000,2029435740000,1,0,378
1716,3,Spanish,2024-04-22,2024-04-22 22:09:00,2024-04-22 22:09:00,2029442940000,2029442940000,1,0,389
1717,4,Japanese,2024-04-22,2024-04-22 00:12:00,2024-04-22 00:12:00,2029363920000,2029363920000,1,0,273
1718,4,Japanese,2024-04-22,2024-04-22 02:12:00,2024-04-22 02:12:00,2029371120000,2029371120000,1,0,284
1719,4,Japanese,2024-04-22,2024-04-22 04:12:00,2024-04-22 04:12:00,2029378320000,2029378320000,0,0,295
1720,4,Japanese,2024-04-22,2024-04-22 06:12:00,2024-04-22 06:12:00,2029385520000,2029385520000,1,0,306
1721,4,Japanese,2024-04-22,2024-04-22 08:12:00,2024-04-22 08:12:00,2029392720000,2029392720000,1,0,317
1722,4,Japanese,2024-04-22,2024-04-22 10:12:00,2024-04-25 14:12:00,2029399920000,2029673520000,1,1,328
1723,4,Japanese,2024-04-22,2024-04-22 12:12:00,2024-04-22 12:12:00,2029407120000,2029407120000,1,0,339
1724,4,Japanese,2024-04-22,2024-04-22 14:12:00,2024-04-22 14:12:00,2029414320000,2029414320000,1,0,350
1725,4,Japanese,2024-04-22,2024-04-22 16:12:00,2024-04-22 16:12:00,2029421520000,2029421520000,1,0,361
1726,4,Japanese,2024-04-22,2024-04-22 18:12:00,2024-04-22 18:12:00,2029428720000,2029428720000,1,0,372
1727,4,Japanese,2024-04-22,2024-04-22 20:12:00,2024-04-22 20:12:00,2029435920000,2029435920000,1,0,383
1728,4,Japanese,2024-04-22,2024-04-22 22:12:00,2024-04-22 22:12:00,2029443120000,2029443120000,1,0,394
1729,1,English,2024-04-23,2024-04-23 00:03:00,2024-04-23 00:03:00,2029449780000,2029449780000,1,0,265
1730,1,English,2024-04-23,2024-04-23 02:03:00,2024-04-23 02:03:00,2029456980000,2029456980000,1,0,276
1731,1,English,2024-04-23,2024-04-23 04:03:00,2024-04-23 04:03:00,2029464180000,2029464180000,1,0,287
1732,1,English,2024-04-23,2024-04-23 06:03:00,2024-04-23 06:03:00,2029471380000,2029471380000,1,0,298
1733,1,English,2024-04-23,2024-04-23 08:03:00,2024-04-23 08:03:00,2029478580000,2029478580000,1,0,309
1734,1,English,2024-04-23,2024-04-23 10:03:00,2024-04-23 10:03:00,2029485780000,2029485780000,1,0,320
1735,1,English,2024-04-23,2024-04-23 12:03:00,2024-04-23 12:03:00,2029492980000,2029492980000,1,0,331
1736,1,English,2024-04-23,2024-04-23 14:03:00,2024-04-23 14:03:00,2029500180000,2029500180000,1,0,342
1737,1,English,2024-04-23,2024-04-23 16:03:00,2024-04-23 16:03:00,2029507380000,2029507380000,1,0,353
1738,1,English,2024-04-23,2024-04-23 18:03:00,2024-04-24 19:03:00,2029514580000,2029604580000,1,1,364
1739,1,English,2024-04-23,2024-04-23 20:03:00,2024-04-23 20:03:00,2029521780000,2029521780000,1,0,375
1740,1,English,2024-04-23,2024-04-23 22:03:00,2024-04-23 22:03:00,2029528980000,2029528980000,1,0,386
1741,2,Simplified Chinese,2024-04-23,2024-04-23 00:06:00,2024-04-23 00:06:00,2029449960000,2029449960000,1,0,270
1742,2,Simplified Chinese,2024-04-23,2024-04-23 02:06:00,2024-04-23 02:06:00,2029457160000,2029457160000,1,0,281
1743,2,Simplified Chinese,2024-04-23,2024-04-23 04:06:00,2024-04-26 06:06:00,2029464360000,2029730760000,1,1,292
1744,2,Simplified Chinese,2024-04-23,2024-04-23 06:06:00,2024-04-23 06:06:00,2029471560000,2029471560000,1,0,303
1745,2,Simplified Chinese,2024-04-23,2024-04-23 08:06:00,2024-04-23 08:06:00,2029478760000,2029478760000,1,0,314
1746,2,Simplified Chinese,2024-04-23,2024-04-23 10:06:00,2024-04-23 10:06:00,2029485960000,2029485960000,1,0,325
1747,2,Simplified Chinese,2024-04-23,2024-04-23 12:06:00,2024-04-24 14:06:00,2029493160000,2029586760000,1,1,336
1748,2,Simplified Chinese,2024-04-23,2024-04-23 14:06:00,2024-04-23 14:06:00,2029500360000,2029500360000,1,0,347
1749,2,Simplified Chinese,2024-04-23,2024-04-23 16:06:00,2024-04-23 16:06:00,2029507560000,2029507560000,1,0,358
1750,2,Simplified Chinese,2024-04-23,2024-04-23 18:06:00,2024-04-24 20:06:00,2029514760000,2029608360000,0,1,369
1751,2,Simplified Chinese,2024-04-23,2024-04-23 20:06:00,2024-04-23 20:06:00,2029521960000,2029521960000,1,0,380
1752,2,Simplified Chinese,2024-04-23,2024-04-23 22:06:00,2024-04-23 22:06:00,2029529160000,2029529160000,1,0,391
1753,3,Spanish,2024-04-23,2024-04-23 00:09:00,2024-04-23 00:09:00,2029450140000,2029450140000,1,0,275
1754,3,Spanish,2024-04-23,2024-04-23 02:09:00,2024-04-23 02:09:00,2029457340000,2029457340000,1,0,286
1755,3,Spanish,2024-04-23,2024-04-23 04:09:00,2024-04-23 04:09:00,2029464540000,2029464540000,0,0,297
1756,3,Spanish,2024-04-23,2024-04-23 06:09:00,2024-04-23 06:09:00,2029471740000,2029471740000,1,0,308
1757,3,Spanish,2024-04-23,2024-04-23 08:09:00,2024-04-23 08:09:00,2029478940000,2029478940000,1,0,319
1758,3,Spanish,2024-04-23,2024-04-23 10:09:00,2024-04-23 10:09:00,2029486140000,2029486140000,1,0,330
1759,3,Spanish,2024-04-23,2024-04-23 12:09:00,2024-04-23 12:09:00,2029493340000,2029493340000,1,0,341
1760,3,Spanish,2024-04-23,2024-04-23 14:09:00,2024-04-23 14:09:00,2029500540000,2029500540000,1,0,352
1761,3,Spanish,2024-04-23,2024-04-23 16:09:00,2024-04-23 16:09:00,2029507740000,2029507740000,1,0,363
1762,3,Spanish,2024-04-23,2024-04-23 18:09:00,2024-04-23 18:09:00,2029514940000,2029514940000,1,0,374
1763,3,Spanish,2024-04-23,2024-04-23 20:09:00,2024-04-23 20:09:00,2029522140000,2029522140000,1,0,385
1764,3,Spanish,2024-04-23,2024-04-23 22:09:00,2024-04-23 22:09:00,2029529340000,2029529340000,1,0,396
1765,4,Japanese,2024-04-23,2024-04-23 00:12:00,2024-04-23 00:12:00,2029450320000,2029450320000,1,0,280
1766,4,Japanese,2024-04-23,2024-04-23 02:12:00,2024-04-23 02:12:00,2029457520000,2029457520000,1,0,291
1767,4,Japanese,2024-04-23,2024-04-23 04:12:00,2024-04-23 04:12:00,2029464720000,2029464720000,1,0,302
1768,4,Japanese,2024-04-23,2024-04-23 06:12:00,2024-04-23 06:12:00,2029471920000,2029471920000,1,0,313
1769,4,Japanese,2024-04-23,2024-04-23 08:12:00,2024-04-23 08:12:00,2029479120000,2029479120000,1,0,324
1770,4,Japanese,2024-04-23,2024-04-23 10:12:00,2024-04-23 10:12:00,2029486320000,2029486320000,1,0,335
1771,4,Japanese,2024-04-23,2024-04-23 12:12:00,2024-04-23 12:12:00,2029493520000,2029493520000,1,0,346
1772,4,Japanese,2024-04-23,2024-04-23 14:12:00,2024-04-23 14:12:00,2029500720000,2029500720000,1,0,357
1773,4,Japanese,2024-04-23,2024-04-23 16:12:00,2024-04-23 16:12:00,2029507920000,2029507920000,1,0,368
1774,4,Japanese,2024-04-23,2024-04-23 18:12:00,2024-04-23 18:12:00,2029515120000,2029515120000,1,0,379
1775,4,Japanese,2024-04-23,2024-04-23 20:12:00,2024-04-23 20:12:00,2029522320000,2029522320000,1,0,390
1776,4,Japanese,2024-04-23,2024-04-23 22:12:00,2024-04-23 22:12:00,2029529520000,2029529520000,1,0,401
1777,1,English,2024-04-24,2024-04-24 00:03:00,2024-04-24 00:03:00,2029536180000,2029536180000,1,0,272
1778,1,English,2024-04-24,2024-04-24 02:03:00,2024-04-24 02:03:00,2029543380000,2029543380000,1,0,283
1779,1,English,2024-04-24,2024-04-24 04:03:00,2024-04-24 04:03:00,2029550580000,2029550580000,1,0,294
1780,1,English,2024-04-24,2024-04-24 06:03:00,2024-04-24 06:03:00,2029557780000,2029557780000,1,0,305
1781,1,English,2024-04-24,2024-04-24 08:03:00,2024-04-24 08:03:00,2029564980000,2029564980000,1,0,316
1782,1,English,2024-04-24,2024-04-24 10:03:00,2024-04-24 10:03:00,2029572180000,2029572180000,1,0,327
1783,1,English,2024-04-24,2024-04-24 12:03:00,2024-04-24 12:03:00,2029579380000,2029579380000,1,0,338
1784,1,English,2024-04-24,2024-04-24 14:03:00,2024-04-24 14:03:00,2029586580000,2029586580000,1,0,349
1785,1,English,2024-04-24,2024-04-24 16:03:00,2024-04-24 16:03:00,2029593780000,2029593780000,1,0,360
1786,1,English,2024-04-24,2024-04-24 18:03:00,2024-04-24 18:03:00,2029600980000,2029600980000,0,0,371
1787,1,English,2024-04-24,2024-04-24 20:03:00,2024-04-24 20:03:00,2029608180000,2029608180000,1,0,382
1788,1,English,2024-04-24,2024-04-24 22:03:00,2024-04-24 22:03:00,2029615380000,2029615380000,1,0,393
1789,2,Simplified Chinese,2024-04-24,2024-04-24 00:06:00,2024-04-24 00:06:00,2029536360000,2029536360000,1,0,277
1790,2,Simplified Chinese,2024-04-24,2024-04-24 02:06:00,2024-04-26 04:06:00,2029543560000,2029723560000,1,1,288
1791,2,Simplified Chinese,2024-04-24,2024-04-24 04:06:00,2024-04-27 06:06:00,2029550760000,2029817160000,0,1,299
1792,2,Simplified Chinese,2024-04-24,2024-04-24 06:06:00,2024-04-24 06:06:00,2029557960000,2029557960000,1,0,310
1793,2,Simplified Chinese,2024-04-24,2024-04-24 08:06:00,2024-04-24 08:06:00,2029565160000,2029565160000,1,0,321
1794,2,Simplified Chinese,2024-04-24,2024-04-24 10:06:00,2024-04-27 12:06:00,2029572360000,2029838760000,0,1,332
1795,2,Simplified Chinese,2024-04-24,2024-04-24 12:06:00,2024-04-24 12:06:00,2029579560000,2029579560000,1,0,343
1796,2,Simplified Chinese,2024-04-24,2024-04-24 14:06:00,2024-04-24 14:06:00,2029586760000,2029586760000,1,0,354
1797,2,Simplified Chinese,2024-04-24,2024-04-24 16:06:00,2024-04-27 18:06:00,2029593960000,2029860360000,1,1,365
1798,2,Simplified Chinese,2024-04-24,2024-04-24 18:06:00,2024-04-25 20:06:00,2029601160000,2029694760000,1,1,376
1799,2,Simplified Chinese,2024-04-24,2024-04-24 20:06:00,2024-04-24 20:06:00,2029608360000,2029608360000,1,0,387
1800,2,Simplified Chinese,2024-04-24,2024-04-24 22:06:00,2024-04-24 22:06:00,2029615560000,2029615560000,1,0,398
1801,3,Spanish,2024-04-24,2024-04-24 00:09:00,2024-04-24 00:09:00,2029536540000,2029536540000,1,0,282
1802,3,Spanish,2024-04-24,2024-04-24 02:09:00,2024-04-24 02:09:00,2029543740000,2029543740000,1,0,293
1803,3,Spanish,2024-04-24,2024-04-24 04:09:00,2024-04-24 04:09:00,2029550940000,2029550940000,1,0,304
1804,3,Spanish,2024-04-24,2024-04-24 06:09:00,2024-04-24 06:09:00,2029558140000,2029558140000,1,0,315
1805,3,Spanish,2024-04-24,2024-04-24 08:09:00,2024-04-24 08:09:00,2029565340000,2029565340000,1,0,326
1806,3,Spanish,2024-04-24,2024-04-24 10:09:00,2024-04-24 10:09:00,2029572540000,2029572540000,1,0,337
1807,3,Spanish,2024-04-24,2024-04-24 12:09:00,2024-04-24 12:09:00,2029579740000,2029579740000,1,0,348
1808,3,Spanish,2024-04-24,2024-04-24 14:09:00,2024-04-24 14:09:00,2029586940000,2029586940000,1,0,359
1809,3,Spanish,2024-04-24,2024-04-24 16:09:00,2024-04-24 16:09:00,2029594140000,2029594140000,1,0,370
1810,3,Spanish,2024-04-24,2024-04-24 18:09:00,2024-04-24 18:09:00,2029601340000,2029601340000,1,0,381
1811,3,Spanish,2024-04-24,2024-04-24 20:09:00,2024-04-24 20:09:00,2029608540000,2029608540000,1,0,392
1812,3,Spanish,2024-04-24,2024-04-24 22:09:00,2024-04-24 22:09:00,2029615740000,2029615740000,0,0,403
1813,4,Japanese,2024-04-24,2024-04-24 00:12:00,2024-04-25 04:12:00,2029536720000,2029637520000,1,1,287
1814,4,Japanese,2024-04-24,2024-04-24 02:12:00,2024-04-24 02:12:00,2029543920000,2029543920000,1,0,298
1815,4,Japanese,2024-04-24,2024-04-24 04:12:00,2024-04-24 04:12:00,2029551120000,2029551120000,1,0,309
1816,4,Japanese,2024-04-24,2024-04-24 06:12:00,2024-04-24 06:12:00,2029558320000,2029558320000,1,0,320
1817,4,Japanese,2024-04-24,2024-04-24 08:12:00,2024-04-24 08:12:00,2029565520000,2029565520000,0,0,331
1818,4,Japanese,2024-04-24,2024-04-24 10:12:00,2024-04-24 10:12:00,2029572720000,2029572720000,1,0,342
1819,4,Japanese,2024-04-24,2024-04-24 12:12:00,2024-04-24 12:12:00,2029579920000,2029579920000,1,0,353
1820,4,Japanese,2024-04-24,2024-04-24 14:12:00,2024-04-24 14:12:00,2029587120000,2029587120000,1,0,364
1821,4,Japanese,2024-04-24,2024-04-24 16:12:00,2024-04-24 16:12:00,2029594320000,2029594320000,1,0,375
1822,4,Japanese,2024-04-24,2024-04-24 18:12:00,2024-04-24 18:12:00,2029601520000,2029601520000,1,0,386
1823,4,Japanese,2024-04-24,2024-04-24 20:12:00,2024-04-24 20:12:00,2029608720000,2029608720000,1,0,397
1824,4,Japanese,2024-04-24,2024-04-24 22:12:00,2024-04-24 22:12:00,2029615920000,2029615920000,1,0,408
1825,1,English,2024-04-25,2024-04-25 00:03:00,2024-04-25 00:03:00,2029622580000,2029622580000,1,0,279
1826,1,English,2024-04-25,2024-04-25 02:03:00,2024-04-25 02:03:00,2029629780000,2029629780000,1,0,290
1827,1,English,2024-04-25,2024-04-25 04:03:00,2024-04-25 04:03:00,2029636980000,2029636980000,1,0,301
1828,1,English,2024-04-25,2024-04-25 06:03:00,2024-04-25 06:03:00,2029644180000,2029644180000,1,0,312
1829,1,English,2024-04-25,2024-04-25 08:03:00,2024-04-27 09:03:00,2029651380000,2029827780000,1,1,323
1830,1,English,2024-04-25,2024-04-25 10:03:00,2024-04-25 10:03:00,2029658580000,2029658580000,1,0,334
1831,1,English,2024-04-25,2024-04-25 12:03:00,2024-04-25 12:03:00,2029665780000,2029665780000,1,0,345
1832,1,English,2024-04-25,2024-04-25 14:03:00,2024-04-25 14:03:00,2029672980000,2029672980000,1,0,356
1833,1,English,2024-04-25,2024-04-25 16:03:00,2024-04-25 16:03:00,2029680180000,2029680180000,1,0,367
1834,1,English,2024-04-25,2024-04-25 18:03:00,2024-04-25 18:03:00,2029687380000,2029687380000,1,0,378
1835,1,English,2024-04-25,2024-04-25 20:03:00,2024-04-25 20:03:00,2029694580000,2029694580000,1,0,389
1836,1,English,2024-04-25,2024-04-25 22:03:00,2024-04-25 22:03:00,2029701780000,2029701780000,1,0,400
1837,2,Simplified Chinese,2024-04-25,2024-04-25 00:06:00,2024-04-26 02:06:00,2029622760000,2029716360000,1,1,284
1838,2,Simplified Chinese,2024-04-25,2024-04-25 02:06:00,2024-04-27 04:06:00,2029629960000,2029809960000,1,1,295
1839,2,Simplified Chinese,2024-04-25,2024-04-25 04:06:00,2024-04-25 04:06:00,2029637160000,2029637160000,1,0,306
1840,2,Simplified Chinese,2024-04-25,2024-04-25 06:06:00,2024-04-25 06:06:00,2029644360000,2029644360000,1,0,317
1841,2,Simplified Chinese,2024-04-25,2024-04-25 08:06:00,2024-04-27 10:06:00,2029651560000,2029831560000,1,1,328
1842,2,Simplified Chinese,2024-04-25,2024-04-25 10:06:00,2024-04-25 10:06:00,2029658760000,2029658760000,1,0,339
1843,2,Simplified Chinese,2024-04-25,2024-04-25 12:06:00,2024-04-25 12:06:00,2029665960000,2029665960000,1,0,350
1844,2,Simplified Chinese,2024-04-25,2024-04-25 14:06:00,2024-04-27 16:06:00,2029673160000,2029853160000,1,1,361
1845,2,Simplified Chinese,2024-04-25,2024-04-25 16:06:00,2024-04-28 18:06:00,2029680360000,2029946760000,1,1,372
1846,2,Simplified Chinese,2024-04-25,2024-04-25 18:06:00,2024-04-25 18:06:00,2029687560000,2029687560000,1,0,383
1847,2,Simplified Chinese,2024-04-25,2024-04-25 20:06:00,2024-04-25 20:06:00,2029694760000,2029694760000,1,0,394
1848,2,Simplified Chinese,2024-04-25,2024-04-25 22:06:00,2024-04-29 00:06:00,2029701960000,2029968360000,0,1,405
1849,3,Spanish,2024-04-25,2024-04-25 00:09:00,2024-04-25 00:09:00,2029622940000,2029622940000,1,0,289
1850,3,Spanish,2024-04-25,2024-04-25 02:09:00,2024-04-25 02:09:00,2029630140000,2029630140000,1,0,300
1851,3,Spanish,2024-04-25,2024-04-25 04:09:00,2024-04-25 04:09:00,2029637340000,2029637340000,1,0,311
1852,3,Spanish,2024-04-25,2024-04-25 06:09:00,2024-04-26 09:09:00,2029644540000,2029741740000,1,1,322
1853,3,Spanish,2024-04-25,2024-04-25 08:09:00,2024-04-25 08:09:00,2029651740000,2029651740000,0,0,333
1854,3,Spanish,2024-04-25,2024-04-25 10:09:00,2024-04-25 10:09:00,2029658940000,2029658940000,1,0,344
1855,3,Spanish,2024-04-25,2024-04-25 12:09:00,2024-04-25 12:09:00,2029666140000,2029666140000,1,0,355
1856,3,Spanish,2024-04-25,2024-04-25 14:09:00,2024-04-25 14:09:00,2029673340000,2029673340000,1,0,366
1857,3,Spanish,2024-04-25,2024-04-25 16:09:00,2024-04-25 16:09:00,2029680540000,2029680540000,1,0,377
1858,3,Spanish,2024-04-25,2024-04-25 18:09:00,2024-04-25 18:09:00,2029687740000,2029687740000,1,0,388
1859,3,Spanish,2024-04-25,2024-04-25 20:09:00,2024-04-27 23:09:00,2029694940000,2029878540000,1,1,399
1860,3,Spanish,2024-04-25,2024-04-25 22:09:00,2024-04-25 22:09:00,2029702140000,2029702140000,1,0,410
1861,4,Japanese,2024-04-25,2024-04-25 00:12:00,2024-04-25 00:12:00,2029623120000,2029623120000,1,0,294
1862,4,Japanese,2024-04-25,2024-04-25 02:12:00,2024-04-25 02:12:00,2029630320000,2029630320000,1,0,305
1863,4,Japanese,2024-04-25,2024-04-25 04:12:00,2024-04-25 04:12:00,2029637520000,2029637520000,1,0,316
1864,4,Japanese,2024-04-25,2024-04-25 06:12:00,2024-04-25 06:12:00,2029644720000,2029644720000,1,0,327
1865,4,Japanese,2024-04-25,2024-04-25 08:12:00,2024-04-25 08:12:00,2029651920000,2029651920000,1,0,338
1866,4,Japanese,2024-04-25,2024-04-25 10:12:00,2024-04-25 10:12:00,2029659120000,2029659120000,1,0,349
1867,4,Japanese,2024-04-25,2024-04-25 12:12:00,2024-04-26 16:12:00,2029666320000,2029767120000,1,1,360
1868,4,Japanese,2024-04-25,2024-04-25 14:12:00,2024-04-25 14:12:00,2029673520000,2029673520000,1,0,371
1869,4,Japanese,2024-04-25,2024-04-25 16:12:00,2024-04-25 16:12:00,2029680720000,2029680720000,1,0,382
1870,4,Japanese,2024-04-25,2024-04-25 18:12:00,2024-04-25 18:12:00,2029687920000,2029687920000,1,0,393
1871,4,Japanese,2024-04-25,2024-04-25 20:12:00,2024-04-25 20:12:00,2029695120000,2029695120000,1,0,404
1872,4,Japanese,2024-04-25,2024-04-25 22:12:00,2024-04-25 22:12:00,2029702320000,2029702320000,1,0,415
1873,1,English,2024-04-26,2024-04-26 00:03:00,2024-04-26 00:03:00,2029708980000,2029708980000,1,0,286
1874,1,English,2024-04-26,2024-04-26 02:03:00,2024-04-26 02:03:00,2029716180000,2029716180000,1,0,297
1875,1,English,2024-04-26,2024-04-26 04:03:00,2024-04-26 04:03:00,2029723380000,2029723380000,1,0,308
1876,1,English,2024-04-26,2024-04-26 06:03:00,2024-04-26 06:03:00,2029730580000,2029730580000,1,0,319
1877,1,English,2024-04-26,2024-04-26 08:03:00,2024-04-26 08:03:00,2029737780000,2029737780000,1,0,330
1878,1,English,2024-04-26,2024-04-26 10:03:00,2024-04-26 10:03:00,2029744980000,2029744980000,1,0,341
1879,1,English,2024-04-26,2024-04-26 12:03:00,2024-04-26 12:03:00,2029752180000,2029752180000,1,0,352
1880,1,English,2024-04-26,2024-04-26 14:03:00,2024-04-26 14:03:00,2029759380000,2029759380000,1,0,363
1881,1,English,2024-04-26,2024-04-26 16:03:00,2024-04-26 16:03:00,2029766580000,2029766580000,1,0,374
1882,1,English,2024-04-26,2024-04-26 18:03:00,2024-04-26 18:03:00,2029773780000,2029773780000,1,0,385
1883,1,English,2024-04-26,2024-04-26 20:03:00,2024-04-28 21:03:00,2029780980000,2029957380000,1,1,396
1884,1,English,2024-04-26,2024-04-26 22:03:00,2024-04-26 22:03:00,2029788180000,2029788180000,0,0,407
1885,2,Simplified Chinese,2024-04-26,2024-04-26 00:06:00,2024-04-27 02:06:00,2029709160000,2029802760000,1,1,291
1886,2,Simplified Chinese,2024-04-26,2024-04-26 02:06:00,2024-04-26 02:06:00,2029716360000,2029716360000,1,0,302
1887,2,Simplified Chinese,2024-04-26,2024-04-26 04:06:00,2024-04-26 04:06:00,2029723560000,2029723560000,1,0,313
1888,2,Simplified Chinese,2024-04-26,2024-04-26 06:06:00,2024-04-27 08:06:00,2029730760000,2029824360000,1,1,324
1889,2,Simplified Chinese,2024-04-26,2024-04-26 08:06:00,2024-04-28 10:06:00,2029737960000,2029917960000,0,1,335
1890,2,Simplified Chinese,2024-04-26,2024-04-26 10:06:00,2024-04-26 10:06:00,2029745160000,2029745160000,1,0,346
1891,2,Simplified Chinese,2024-04-26,2024-04-26 12:06:00,2024-04-26 12:06:00,2029752360000,2029752360000,1,0,357
1892,2,Simplified Chinese,2024-04-26,2024-04-26 14:06:00,2024-04-28 16:06:00,2029759560000,2029939560000,0,1,368
1893,2,Simplified Chinese,2024-04-26,2024-04-26 16:06:00,2024-04-26 16:06:00,2029766760000,2029766760000,1,0,379
1894,2,Simplified Chinese,2024-04-26,2024-04-26 18:06:00,2024-04-26 18:06:00,2029773960000,2029773960000,1,0,390
1895,2,Simplified Chinese,2024-04-26,2024-04-26 20:06:00,2024-04-26 20:06:00,2029781160000,2029781160000,1,0,401
1896,2,Simplified Chinese,2024-04-26,2024-04-26 22:06:00,2024-04-26 22:06:00,2029788360000,2029788360000,1,0,412
1897,3,Spanish,2024-04-26,2024-04-26 00:09:00,2024-04-26 00:09:00,2029709340000,2029709340000,1,0,296
1898,3,Spanish,2024-04-26,2024-04-26 02:09:00,2024-04-26 02:09:00,2029716540000,2029716540000,1,0,307
1899,3,Spanish,2024-04-26,2024-04-26 04:09:00,2024-04-26 04:09:00,2029723740000,2029723740000,1,0,318
1900,3,Spanish,2024-04-26,2024-04-26 06:09:00,2024-04-26 06:09:00,2029730940000,2029730940000,1,0,329
1901,3,Spanish,2024-04-26,2024-04-26 08:09:00,2024-04-26 08:09:00,2029738140000,2029738140000,1,0,340
1902,3,Spanish,2024-04-26,2024-04-26 10:09:00,2024-04-26 10:09:00,2029745340000,2029745340000,1,0,351
1903,3,Spanish,2024-04-26,2024-04-26 12:09:00,2024-04-26 12:09:00,2029752540000,2029752540000,1,0,362
1904,3,Spanish,2024-04-26,2024-04-26 14:09:00,2024-04-26 14:09:00,2029759740000,2029759740000,1,0,373
1905,3,Spanish,2024-04-26,2024-04-26 16:09:00,2024-04-26 16:09:00,2029766940000,2029766940000,1,0,384
1906,3,Spanish,2024-04-26,2024-04-26 18:09:00,2024-04-26 18:09:00,2029774140000,2029774140000,1,0,395
1907,3,Spanish,2024-04-26,2024-04-26 20:09:00,2024-04-26 20:09:00,2029781340000,2029781340000,1,0,406
1908,3,Spanish,2024-04-26,2024-04-26 22:09:00,2024-04-26 22:09:00,2029788540000,2029788540000,1,0,417
1909,4,Japanese,2024-04-26,2024-04-26 00:12:00,2024-04-26 00:12:00,2029709520000,2029709520000,1,0,301
1910,4,Japanese,2024-04-26,2024-04-26 02:12:00,2024-04-26 02:12:00,2029716720000,2029716720000,1,0,312
1911,4,Japanese,2024-04-26,2024-04-26 04:12:00,2024-04-26 04:12:00,2029723920000,2029723920000,1,0,323
1912,4,Japanese,2024-04-26,2024-04-26 06:12:00,2024-04-26 06:12:00,2029731120000,2029731120000,1,0,334
1913,4,Japanese,2024-04-26,2024-04-26 08:12:00,2024-04-26 08:12:00,2029738320000,2029738320000,1,0,345
1914,4,Japanese,2024-04-26,2024-04-26 10:12:00,2024-04-26 10:12:00,2029745520000,2029745520000,1,0,356
1915,4,Japanese,2024-04-26,2024-04-26 12:12:00,2024-04-26 12:12:00,2029752720000,2029752720000,0,0,367
1916,4,Japanese,2024-04-26,2024-04-26 14:12:00,2024-04-26 14:12:00,2029759920000,2029759920000,1,0,378
1917,4,Japanese,2024-04-26,2024-04-26 16:12:00,2024-04-26 16:12:00,2029767120000,2029767120000,1,0,389
1918,4,Japanese,2024-04-26,2024-04-26 18:12:00,2024-04-26 18:12:00,2029774320000,2029774320000,1,0,400
1919,4,Japanese,2024-04-26,2024-04-26 20:12:00,2024-04-26 20:12:00,2029781520000,2029781520000,1,0,411
1920,4,Japanese,2024-04-26,2024-04-26 22:12:00,2024-04-26 22:12:00,2029788720000,2029788720000,1,0,422
1921,1,English,2024-04-27,2024-04-27 00:03:00,2024-04-27 00:03:00,2029795380000,2029795380000,1,0,293
1922,1,English,2024-04-27,2024-04-27 02:03:00,2024-04-27 02:03:00,2029802580000,2029802580000,1,0,304
1923,1,English,2024-04-27,2024-04-27 04:03:00,2024-04-27 04:03:00,2029809780000,2029809780000,1,0,315
1924,1,English,2024-04-27,2024-04-27 06:03:00,2024-04-27 06:03:00,2029816980000,2029816980000,1,0,326
1925,1,English,2024-04-27,2024-04-27 08:03:00,2024-04-27 08:03:00,2029824180000,2029824180000,1,0,337
1926,1,English,2024-04-27,2024-04-27 10:03:00,2024-04-27 10:03:00,2029831380000,2029831380000,1,0,348
1927,1,English,2024-04-27,2024-04-27 12:03:00,2024-04-27 12:03:00,2029838580000,2029838580000,1,0,359
1928,1,English,2024-04-27,2024-04-27 14:03:00,2024-04-27 14:03:00,2029845780000,2029845780000,1,0,370
1929,1,English,2024-04-27,2024-04-27 16:03:00,2024-04-27 16:03:00,2029852980000,2029852980000,1,0,381
1930,1,English,2024-04-27,2024-04-27 18:03:00,2024-04-27 18:03:00,2029860180000,2029860180000,1,0,392
1931,1,English,2024-04-27,2024-04-27 20:03:00,2024-04-27 20:03:00,2029867380000,2029867380000,1,0,403
1932,1,English,2024-04-27,2024-04-27 22:03:00,2024-04-27 22:03:00,2029874580000,2029874580000,1,0,414
1933,2,Simplified Chinese,2024-04-27,2024-04-27 00:06:00,2024-04-27 00:06:00,2029795560000,2029795560000,1,0,298
1934,2,Simplified Chinese,2024-04-27,2024-04-27 02:06:00,2024-04-27 02:06:00,2029802760000,2029802760000,1,0,309
1935,2,Simplified Chinese,2024-04-27,2024-04-27 04:06:00,2024-04-30 06:06:00,2029809960000,2030076360000,1,1,320
